/net02 X,/net02 Y
0,0
1.5e-11,0
4.5e-11,0
1.05e-10,0
2.25e-10,0
4.65e-10,0
7.649999999999999e-10,0
1.065e-09,0
1.365e-09,0
1.665e-09,0
1.8325e-09,0
2e-09,0
2.120144127384571e-09,0.06674673743587282
2.261585129605973e-09,0.1453250720033182
2.400273538304042e-09,0.2223741879466899
2.45545026156496e-09,0.2530279230916445
2.483038623195419e-09,0.2683547906641217
2.538215346456337e-09,0.2990085258090762
2.560737121398752e-09,0.3115206229993069
2.57199800886996e-09,0.3177766715944223
2.594519783812376e-09,0.3302887687846532
2.619292015544444e-09,0.3440511197469133
2.64050376976553e-09,0.3558354276475166
2.660686031888228e-09,0.3670477954934598
2.682055619276811e-09,0.3789197884871169
2.701703988604451e-09,0.3898355492246949
2.725079201383632e-09,0.402821778546462
2.75339984265997e-09,0.4185554681444278
2.784176825806478e-09,0.4356537921147099
2.81289547710288e-09,0.4516085983904886
2.842817606891018e-09,0.4682320038283434
2.867139585824191e-09,0.4817442143467727
2.895104265130504e-09,0.4972801472947243
2.921090929981856e-09,0.5117171833232534
2.973064259684561e-09,0.5405912553803117
3.015890532229342e-09,0.5643836290163008
3.059187524506088e-09,0.5884375136144936
3.070300109813151e-09,0.5946111721184174
3.092525280427277e-09,0.606958489126265
3.099684254192638e-09,0.6109356967736878
3.11400220172336e-09,0.6188901120685332
3.124927069161161e-09,0.6249594828673118
3.135313259469622e-09,0.6307295885942346
3.147649716046215e-09,0.6375831755812303
3.157684697106807e-09,0.6431581650593373
3.160409149076884e-09,0.6446717494871577
3.165858053017037e-09,0.6476989183427982
3.176755860897343e-09,0.6537532560540795
3.184473711923411e-09,0.6580409510685618
3.195005775382811e-09,0.663892097434895
3.202561376917881e-09,0.6680896538432671
3.210983694765008e-09,0.672768719313893
3.218019528719486e-09,0.67667751595527
3.224396214354787e-09,0.680220119085993
3.231792182647617e-09,0.6843289903597871
3.239450017289909e-09,0.6885833429388384
3.246950576671369e-09,0.692750320372983
3.254159774186144e-09,0.6967554301034133
3.261467768605254e-09,0.7008154270029191
3.267074194806614e-09,0.7039301082258969
3.271528878231172e-09,0.7064049323506512
3.275483799290219e-09,0.708602110716788
3.279521450285835e-09,0.7108452501587974
3.282944038260584e-09,0.7127466879225466
3.28637645647291e-09,0.7146535869293947
3.289553096581522e-09,0.7164183869897345
3.29192825146671e-09,0.7177379174815058
3.294779346932001e-09,0.7193218594066675
3.298096996795038e-09,0.7211649982194654
3.302129547271583e-09,0.7234053040397683
3.305053033735533e-09,0.725029463186407
3.307772050615189e-09,0.7265400281195492
3.310486922532142e-09,0.7280482902956346
3.313380909621771e-09,0.729656060900984
3.315831359819615e-09,0.7310174221220084
3.318484376317912e-09,0.7324913201766179
3.322077758527402e-09,0.7344876436263347
3.324817841878597e-09,0.7360099121547758
3.327786229055019e-09,0.7376590161416769
3.330762439682425e-09,0.7393124664902359
3.333407541206182e-09,0.7407819673367675
3.335932447044209e-09,0.7421846928023381
3.338072524935869e-09,0.7433736249643716
3.340638034999327e-09,0.7447989083329594
3.34345379339021e-09,0.7463632185501166
3.346189695449737e-09,0.7478831641387427
3.349080148825364e-09,0.7494889715696464
3.351618240562214e-09,0.7508990225345631
3.354233821513713e-09,0.7523521230631737
3.357088987291139e-09,0.753938326272855
3.359734590279723e-09,0.7554081057109572
3.361815584382704e-09,0.7565642135459467
3.363800636498862e-09,0.7576670202771453
3.365051950252838e-09,0.7583621945849102
3.366762987691713e-09,0.7593127709398406
3.368170822656594e-09,0.7600949014758854
3.369653633269276e-09,0.7609186851495975
3.371483068905985e-09,0.7619350382811027
3.373298924886905e-09,0.7629438471593913
3.375603272659183e-09,0.7642240403662125
3.378180334244505e-09,0.7656557412469474
3.381100974100474e-09,0.7672783189447079
3.384379985267054e-09,0.7690999918150297
3.388450689826756e-09,0.7713614943481977
3.393796828818951e-09,0.774331571566084
3.40142869203491e-09,0.7785714955749499
3.412784787177065e-09,0.7848804373205913
3.42632679021013e-09,0.7924037723389613
3.440397543418148e-09,0.8002208574545268
3.462979408577969e-09,0.8127663380988716
3.482591948432108e-09,0.8236621935733934
3.507619657634343e-09,0.8375664764635238
3.535635452702412e-09,0.8531308070568956
3.580815994854606e-09,0.8782311082525589
3.595739216431091e-09,0.8865217869061619
3.603200827219334e-09,0.8906671262329632
3.618124048795819e-09,0.8989578048865661
3.639195740306874e-09,0.9106643001704856
3.643274961377565e-09,0.9129305340986471
3.651433403518946e-09,0.91746300195497
3.653649415835618e-09,0.9186941199086767
3.658081440468961e-09,0.9211563558160897
3.663776302796686e-09,0.9243201682203809
3.668704403144358e-09,0.9270580017468653
3.67432472197277e-09,0.9301804010959834
3.679596781246584e-09,0.9331093229147688
3.684456241798331e-09,0.9358090232212948
3.688906391816373e-09,0.9382813287868738
3.694715720064797e-09,0.9415087333693317
3.699519274673768e-09,0.9441773748187597
3.705435220705289e-09,0.9474640115029385
3.709719693723788e-09,0.9498442742909936
3.713942716722356e-09,0.9521903981790866
3.718587063012168e-09,0.9547705905623158
3.722081250203741e-09,0.9567118056687448
3.725229433792922e-09,0.9584607965516232
3.72751859937041e-09,0.9597325552057836
3.729984383474559e-09,0.9611024352636437
3.732073239138514e-09,0.9622629106325078
3.734990397873211e-09,0.9638835543740059
3.737484898767697e-09,0.9652693882042759
3.741200242511548e-09,0.9673334680619708
3.743842954305176e-09,0.9688016412806536
3.746292688311185e-09,0.9701626046173251
3.748682262232509e-09,0.9714901456847271
3.751634128208001e-09,0.9731300712266671
3.754819075395708e-09,0.9748994863309487
3.758391178797697e-09,0.9768839882209427
3.761033275683356e-09,0.9783518198240867
3.76311579114348e-09,0.9795087728574887
3.765189935198391e-09,0.9806610751102171
3.767338352044608e-09,0.9818546400247822
3.770203326934578e-09,0.983446292741432
3.77251381882509e-09,0.984729899347272
3.775535386865139e-09,0.9864085482584105
3.779426437242396e-09,0.988570242912442
3.783361262445901e-09,0.9907562569143894
3.787030552363214e-09,0.9927947513128965
3.790913980647958e-09,0.9949522114710877
3.794482263588711e-09,0.9969345908826174
3.798309200713543e-09,0.9990606670630794
3.801914005408088e-09,1.001063336337827
3.806137452820405e-09,1.003409696011336
3.809521012438142e-09,1.005289451354523
3.812439037072546e-09,1.006910576151414
3.815351348785513e-09,1.008528527103063
3.818398775101923e-09,1.01022154172329
3.822071132304185e-09,1.012261740168992
3.825434571553283e-09,1.014130317529602
3.829161527641951e-09,1.016200848689973
3.831894556342779e-09,1.017719197968211
3.833616067796039e-09,1.018675593220022
3.835694049186382e-09,1.019830027325768
3.837490066379902e-09,1.020827814655501
3.83981139562577e-09,1.022117442014317
3.841858805415751e-09,1.023254891897639
3.844100253504223e-09,1.02450014083568
3.846759216627948e-09,1.025977342571082
3.850461024213609e-09,1.028033902340894
3.854465375833002e-09,1.030258542129446
3.857958548857166e-09,1.032199193809537
3.862045224013849e-09,1.034469568896583
3.865503732269464e-09,1.036390962371925
3.869665577291132e-09,1.038703098495073
3.873241631890142e-09,1.040689795494524
3.877434114187252e-09,1.043018952326251
3.880803846519993e-09,1.044891025844441
3.884349666178299e-09,1.04686092565461
3.887117864752193e-09,1.048398813751218
3.890598814480043e-09,1.050332674711135
3.893999801570827e-09,1.052222111983792
3.897388933728002e-09,1.054104963182223
3.901495365550548e-09,1.056386314194749
3.903946346599574e-09,1.057747970333097
3.906704877627709e-09,1.05928048757095
3.908774934046714e-09,1.060430518914841
3.91168018270279e-09,1.062044545945994
3.91398659422187e-09,1.063325885678817
3.916586700327496e-09,1.064770389070831
3.920036557740225e-09,1.066686976522347
3.924337770948387e-09,1.069076539415771
3.929507326375872e-09,1.071948514653262
3.934192070647534e-09,1.074551150359741
3.938487158319286e-09,1.076937310177381
3.942634509295869e-09,1.079241394053261
3.944509565951543e-09,1.080283092195301
3.946721455674849e-09,1.08151191981936
3.948618642366027e-09,1.082565912425571
3.950708140280122e-09,1.083726744600068
3.95270968903871e-09,1.084838716132617
3.955546860215877e-09,1.086414922342154
3.959861407289942e-09,1.088811892938857
3.966454746528062e-09,1.092474859182256
3.978244713771784e-09,1.099024840984325
3.991887814550179e-09,1.106604341416766
4.005230706202405e-09,1.114017059001336
4.008363301506826e-09,1.115757389726014
4.014628492115667e-09,1.119238051175371
4.027158873333351e-09,1.126199374074084
4.041170599895997e-09,1.133983666608887
4.054644002514174e-09,1.141468890285652
4.071721539555706e-09,1.150956410864281
4.098571174381133e-09,1.165872874656185
4.131887134383537e-09,1.184381741324187
4.140779113066672e-09,1.189321729481485
4.158563070432943e-09,1.199201705796079
4.162792363463757e-09,1.201551313035421
4.171250949525386e-09,1.206250527514104
4.178193323512058e-09,1.210107401951143
4.185040759208115e-09,1.213911532893397
4.191137225539888e-09,1.217298458633271
4.196914487948667e-09,1.220508048860371
4.201922193361783e-09,1.223290107423213
4.206855830317014e-09,1.226031016842786
4.214535460538202e-09,1.230297478076779
4.222852997365461e-09,1.2349183318697
4.234097085945053e-09,1.241165047747252
4.243416734527583e-09,1.246342630293101
4.250630902374621e-09,1.250350501319234
4.256459792272261e-09,1.253588773484589
4.261516431934839e-09,1.256398017741577
4.265839195400331e-09,1.258799553000184
4.268494582139042e-09,1.260274767855023
4.271269196993461e-09,1.261816220551923
4.273859673474026e-09,1.263255374152237
4.277310041353085e-09,1.265172245196158
4.280740569541344e-09,1.267078094189636
4.283985339150753e-09,1.26888074397264
4.28656640551852e-09,1.270314669732511
4.289039757089368e-09,1.271688753938538
4.291941841924129e-09,1.273301023291183
4.294472100874281e-09,1.274706722707934
4.296917985446843e-09,1.276065547470469
4.299791978094202e-09,1.277662210052334
4.302787800654119e-09,1.279326555918955
4.305636318590471e-09,1.280909065883595
4.308591179223802e-09,1.282550655124335
4.311493468030276e-09,1.284163037794598
4.314229325390475e-09,1.285682958550264
4.31663657276861e-09,1.287020318204783
4.318822350768258e-09,1.288234639315699
4.321416678808083e-09,1.289675932671157
4.32438381928897e-09,1.291324344049428
4.326998757265361e-09,1.292777087369645
4.329835040025987e-09,1.294352800014437
4.332374559958321e-09,1.29576364442129
4.335025425651852e-09,1.297236347584362
4.338025917856152e-09,1.298903287697862
4.340577825910372e-09,1.300321014394651
4.342625554494597e-09,1.301458641385887
4.34468284826988e-09,1.302601582372156
4.346194071157631e-09,1.303441150643128
4.347816183560519e-09,1.304342324200289
4.349226102048933e-09,1.305125612249407
4.350868508966692e-09,1.306038060537051
4.352790632819074e-09,1.307105907121708
4.35476632454817e-09,1.308203513637872
4.357211730515636e-09,1.309562072508687
4.359891865786558e-09,1.311051036548088
4.363051573053673e-09,1.312806429474263
4.366611442008231e-09,1.314784134449017
4.37133707880724e-09,1.317409488226245
4.377477980756022e-09,1.320821100420012
4.386975731269165e-09,1.326097628482869
4.399866529468821e-09,1.333259183038234
4.417017465286661e-09,1.342787480714811
4.440079274862788e-09,1.355599597145993
4.469518971318273e-09,1.371954984065707
4.495916338026056e-09,1.386620187792253
4.529084958216214e-09,1.405047199009008
4.576486901872962e-09,1.431381612151646
4.59613052289181e-09,1.442294734939894
4.635417764929504e-09,1.464120980516391
4.650625438597598e-09,1.472569688109777
4.658229275431644e-09,1.476794041906469
4.673436949099738e-09,1.485242749499855
4.677413363082736e-09,1.487451868379298
4.685366191048732e-09,1.491870106138185
4.692845342231215e-09,1.496025190128453
4.701364605112781e-09,1.500758113951545
4.709269833571345e-09,1.505149907539636
4.721777287443364e-09,1.512098493024091
4.730792111343767e-09,1.517106728524315
4.733603348332246e-09,1.518668526851247
4.739225822309202e-09,1.521792123505112
4.741520754141174e-09,1.523067085633986
4.746110617805119e-09,1.525617009891733
4.751418863421044e-09,1.528566035233913
4.758452491135155e-09,1.532473606186197
4.76497223956745e-09,1.536095688648583
4.772699655349316e-09,1.540388697416287
4.774940554241405e-09,1.541633641245225
4.779422352025582e-09,1.544123528903101
4.786135703340402e-09,1.547853168522445
4.793382247215066e-09,1.551879026230592
4.800406643645018e-09,1.555781468691677
4.80230718203788e-09,1.556837323354378
4.806108258823603e-09,1.558949032679779
4.809894608434208e-09,1.561052560241227
4.814295098270922e-09,1.563497276817179
4.818849880899984e-09,1.566027711611102
4.824108798451357e-09,1.568949332472976
4.829062187903014e-09,1.571701215501675
4.834369099991115e-09,1.574649499995064
4.838472890206937e-09,1.576929383448298
4.84208358504474e-09,1.578935325024855
4.845588471751627e-09,1.58088248430646
4.849027219487373e-09,1.582792899715207
4.851602450259682e-09,1.584223583477601
4.85364910925288e-09,1.5853606162516
4.856186359013693e-09,1.586770199452052
4.858287158604398e-09,1.587937310335777
4.860909945569249e-09,1.589394414205138
4.864481176614637e-09,1.591378431452576
4.868597195683384e-09,1.593665108712991
4.871931437042716e-09,1.595517465023731
4.874570393177599e-09,1.596983551765333
4.876871094227216e-09,1.59826171901512
4.877649789425159e-09,1.598694327458422
4.879207179821045e-09,1.599559544345025
4.880601337174289e-09,1.600334076207938
4.882246575015773e-09,1.601248097230985
4.884796786808902e-09,1.602664881560501
4.886765144715326e-09,1.603758413730736
4.889276349626713e-09,1.605153527570396
4.892092820492267e-09,1.606718233606815
4.895648207362065e-09,1.608693448534481
4.898476624126701e-09,1.610264791181501
4.901327372323518e-09,1.611848540179732
4.905162148610281e-09,1.613978971450156
4.908444380391942e-09,1.615802433551079
4.911849536671991e-09,1.617694187039995
4.916147132567165e-09,1.620081740315092
4.918505266955763e-09,1.621391814975424
4.921159095472686e-09,1.622866164151492
4.923211036680842e-09,1.624006131489357
4.926189462455998e-09,1.625660812475554
4.928438508955513e-09,1.626910282753063
4.931144428923503e-09,1.628413571624168
4.934765141162111e-09,1.630425078423395
4.939260273642795e-09,1.632922374245998
4.94441114938333e-09,1.635783971879628
4.949066371767113e-09,1.638370206537285
4.953323308440438e-09,1.640735171355799
4.957478455344197e-09,1.643043586302332
4.959543291757118e-09,1.644190717642843
4.96167678530151e-09,1.645375991834172
4.963838063973609e-09,1.64657670220756
4.965806811230488e-09,1.647670450683605
4.968014600125954e-09,1.648897000069974
4.971346514502647e-09,1.650748063612582
4.97652041701674e-09,1.653622453898189
4.984264619790697e-09,1.65792478877261
4.997710303581885e-09,1.665394613101047
5.011691779825453e-09,1.673162099903029
5.014867885065623e-09,1.674926602814235
5.021220095545963e-09,1.678455608636646
5.032624770075758e-09,1.684791538930976
5.050919327343376e-09,1.694955181857431
5.066238253170414e-09,1.703465696205785
5.080988205594635e-09,1.711660114219242
5.104913679873408e-09,1.724952044374116
5.135610881469491e-09,1.742006045260829
5.176128423682332e-09,1.764515790934629
5.186593563349382e-09,1.770329757416323
5.191826133182907e-09,1.773236740657171
5.202291272849957e-09,1.779050707138865
5.212333911010443e-09,1.784629950561357
5.221995572868805e-09,1.789997540482669
5.232313980560683e-09,1.795729989200379
5.24217662357006e-09,1.8012092353167
5.25091479011473e-09,1.806063772285961
5.253676199421168e-09,1.807597888567315
5.259199018034044e-09,1.810666121130024
5.261354489255163e-09,1.811863605141757
5.2656654316974e-09,1.814258573165223
5.270989186078599e-09,1.81721621448811
5.276885136126074e-09,1.820491742292263
5.282809029142894e-09,1.823782793968275
5.289065204142015e-09,1.827258446745564
5.291359610953774e-09,1.828533117196541
5.295948424577291e-09,1.831082458098495
5.303672482686619e-09,1.835373601492566
5.312116310761679e-09,1.840064617089822
5.31916292284937e-09,1.843979401582983
5.326325498094214e-09,1.847958610052341
5.333390974075574e-09,1.85188387448643
5.337173904245608e-09,1.853985502358671
5.341110076344388e-09,1.856172264635771
5.344444510745629e-09,1.858024728192016
5.347911694575399e-09,1.859950941430777
5.350438422889952e-09,1.861354679383307
5.353047173170636e-09,1.862803985094798
5.355173904857051e-09,1.863985502698361
5.357418568642745e-09,1.865232538134858
5.359444288512303e-09,1.866357938062391
5.362125785333922e-09,1.867847658518846
5.364464543084846e-09,1.86914696838047
5.368031703472037e-09,1.871128724151131
5.37076085039685e-09,1.872644916887139
5.373418631347457e-09,1.874121461859698
5.376096852233611e-09,1.875609362352006
5.379433926420872e-09,1.87746329245604
5.38242242272113e-09,1.879123568178406
5.385290490564475e-09,1.880716939202486
5.388790013350735e-09,1.882661118528186
5.391952412547417e-09,1.884418006970787
5.395125867734298e-09,1.886181037630166
5.398326081138025e-09,1.88795893396557
5.401132297112567e-09,1.889517942840315
5.404278436650278e-09,1.891265798139043
5.406500867685465e-09,1.89250048204748
5.409130987028342e-09,1.89396165946019
5.412046595414436e-09,1.895581441896909
5.416105794947462e-09,1.89783655274859
5.418975825271702e-09,1.899431014039834
5.421671220068596e-09,1.900928455593664
5.424294726775148e-09,1.902385959319527
5.427276912235446e-09,1.904042729019693
5.429566370317785e-09,1.905314650176548
5.431564258406199e-09,1.906424588003444
5.433895773021894e-09,1.907719873901052
5.435673199304525e-09,1.908707332946959
5.437205603181713e-09,1.909558668434285
5.438705681369056e-09,1.910392045205031
5.440822513130995e-09,1.911568062850553
5.442701517707344e-09,1.912611954281858
5.445118886807764e-09,1.913954937115424
5.447700048575199e-09,1.915388915875111
5.450819170750033e-09,1.917121761527796
5.454256303315649e-09,1.919031279619805
5.458833129947851e-09,1.921573961082139
5.464659519997875e-09,1.924810844443264
5.473540550059018e-09,1.929744750032787
5.486003462655464e-09,1.936668590364147
5.50250220484282e-09,1.945834558246011
5.522007613021298e-09,1.956670896122944
5.546035889551693e-09,1.97001993863983
5.581490856080677e-09,1.989717142267043
5.628612960834964e-09,2.015896089352758
5.694044434360154e-09,2.052246907977864
5.710784785749167e-09,2.061547103193981
5.719154961443674e-09,2.066197200802041
5.723340049290927e-09,2.06852224960607
5.731710224985434e-09,2.07317234721413
5.73954742002737e-09,2.07752634445965
5.741765608023294e-09,2.078758671124052
5.74620198401514e-09,2.081223324452856
5.751749744812303e-09,2.084305413784612
5.756220176447366e-09,2.086788986915203
5.761647735634435e-09,2.089804297574687
5.76825763442001e-09,2.093476463566672
5.770082566975051e-09,2.094490314986139
5.773732432085132e-09,2.096518017825073
5.778867727210292e-09,2.099370959561273
5.783108298050629e-09,2.10172683225035
5.788788590347932e-09,2.104882550193295
5.792818648323011e-09,2.107121471290561
5.796405120691324e-09,2.109113955939625
5.800371771352109e-09,2.111317650751172
5.803210481464072e-09,2.112894711924485
5.805643501183842e-09,2.11424638954658
5.808508063326463e-09,2.115837812959146
5.810638824497404e-09,2.117021569165225
5.81278906701611e-09,2.118216148342283
5.815270926030207e-09,2.11959495890567
5.817721185800182e-09,2.120956214333434
5.821208243195251e-09,2.122893468441806
5.823806278189774e-09,2.124336821216541
5.826437169377454e-09,2.125798427431919
5.829160747862876e-09,2.127311526590487
5.832686429194548e-09,2.129270238441416
5.835604308420596e-09,2.130891282455887
5.838595217955898e-09,2.132552898864388
5.842210980664984e-09,2.134561655924991
5.845231655579131e-09,2.136239808655073
5.847447746666591e-09,2.137470970370329
5.849837920852348e-09,2.138798844917971
5.852316823438336e-09,2.140176013021298
5.854863247363583e-09,2.141590692979768
5.857849145111587e-09,2.143249525061993
5.860035202249905e-09,2.144464001249948
5.862683515071987e-09,2.145935286151104
5.865565371031657e-09,2.14753631723981
5.869007124797776e-09,2.149448402665432
5.872283630462508e-09,2.151268683590283
5.874816401057004e-09,2.152675778365003
5.877155453106036e-09,2.153975251725576
5.879726118311587e-09,2.155403399061993
5.882349147179613e-09,2.156860637322008
5.884439197429936e-09,2.158021776349965
5.886428276557067e-09,2.159126820309481
5.887903612174234e-09,2.159946451207907
5.88962937908e-09,2.1609052106
5.891068932292129e-09,2.161704962384516
5.892565419566158e-09,2.162536344203421
5.895155265989445e-09,2.163975147771914
5.897025899979142e-09,2.165014388877301
5.899486793415934e-09,2.166381551897741
5.90210393504115e-09,2.167835519467306
5.903940711997481e-09,2.168855951109712
5.905990200211569e-09,2.169994555673094
5.907730009712275e-09,2.170961116506819
5.910043645830711e-09,2.17224646990595
5.912125093425594e-09,2.173402829680886
5.914358846417549e-09,2.174643803565306
5.917371279415427e-09,2.176317377453015
5.920875280952084e-09,2.17826404497338
5.925322837578347e-09,2.180734909765749
5.928609230175536e-09,2.182560683430854
5.933403101233074e-09,2.185223945129486
5.936821790546513e-09,2.187123216970285
5.941317443222394e-09,2.189620801790219
5.944813804827978e-09,2.191563224904433
5.949273573129512e-09,2.19404087396084
5.952650511005545e-09,2.195916950558636
5.956025906590992e-09,2.197792170328329
5.958857529919291e-09,2.199365294399606
5.96207221009182e-09,2.201151227828789
5.964997826765455e-09,2.202776570425253
5.968280946778179e-09,2.204600525987877
5.970701245886852e-09,2.205945136603807
5.972500018334958e-09,2.206944454630532
5.974590674800035e-09,2.208105930444464
5.976363015712539e-09,2.209090564284744
5.978353964744752e-09,2.210196647080418
5.980300767957922e-09,2.211278204421068
5.983163808093915e-09,2.212868782274398
5.985518477177168e-09,2.214176931765093
5.987963977638251e-09,2.215535543132362
5.991044842362929e-09,2.217247134646072
5.995034946276375e-09,2.21946385904243
6.000328646175034e-09,2.222404803430574
6.00497138230732e-09,2.224984101281845
6.009487593640598e-09,2.22749310757811
6.013610107505786e-09,2.22978339305877
6.014836267922734e-09,2.230464593290408
6.016454200066064e-09,2.231363444481147
6.018067276045645e-09,2.232259597803136
6.020297942582793e-09,2.233498856990441
6.022318658434981e-09,2.234621476908324
6.024382659037322e-09,2.235768143909624
6.02684006407487e-09,2.237133368930483
6.030925926648256e-09,2.239403292582365
6.036255739311899e-09,2.242364299617722
6.046915364639185e-09,2.248286313688436
6.060087120574699e-09,2.255603955874833
6.074061897366484e-09,2.263367720759158
6.077207812555246e-09,2.265115451419581
6.083499642932769e-09,2.268610912740427
6.096083303687817e-09,2.275601835382121
6.111048427366036e-09,2.283915792981132
6.124728181656633e-09,2.291515656475907
6.140359463745142e-09,2.300199702080634
6.166444823923512e-09,2.314691568846396
6.198205945359219e-09,2.332336636310677
6.208419523453239e-09,2.338010846362911
6.228846679641281e-09,2.349359266467378
6.252363401073517e-09,2.36242411170751
6.256687244084707e-09,2.364826246713726
6.265334930107087e-09,2.36963051672616
6.274244245782327e-09,2.374580136545737
6.28218226771545e-09,2.378990148730806
6.289394791376956e-09,2.382997106320532
6.291136140930452e-09,2.38396452273914
6.294618840037445e-09,2.385899355576358
6.301584238251429e-09,2.389769021250794
6.312442879129132e-09,2.395801599516185
6.323738435407824e-09,2.402076908559903
6.329653689933519e-09,2.405363161074177
6.336092486805559e-09,2.408940270447533
6.340660100726609e-09,2.411477833737005
6.345130375464338e-09,2.41396131970241
6.348679213112766e-09,2.415932896173759
6.351762476093498e-09,2.417645820051944
6.35453118037481e-09,2.419183989097117
6.35672000140692e-09,2.420400000781622
6.359730602437846e-09,2.422072556909914
6.362249011841277e-09,2.423471673245154
6.365831743117838e-09,2.42546207950991
6.368563576640845e-09,2.42697976480047
6.371289533382828e-09,2.428494185212683
6.374069101852118e-09,2.430038389917843
6.377361684377792e-09,2.431867602432107
6.380132900026244e-09,2.433407166681247
6.383236690756194e-09,2.435131494864552
6.387170492385185e-09,2.437316940213992
6.39034990127796e-09,2.439083278487756
6.393764433485116e-09,2.440980240825064
6.396922064208138e-09,2.442734480115632
6.400045946425288e-09,2.444469970236271
6.402485310079113e-09,2.445825172266174
6.404694711881268e-09,2.447052617711815
6.407506047903296e-09,2.448614471057387
6.409982328960697e-09,2.449990182755943
6.413472511739013e-09,2.45192917318834
6.416173510691434e-09,2.453429728161908
6.418665689805393e-09,2.454814272114108
6.421096093311074e-09,2.456164496283931
6.424169000004417e-09,2.457871666669121
6.42657842242207e-09,2.459210234678928
6.428617212281197e-09,2.460342895711776
6.430735453571927e-09,2.461519696428849
6.432768958411088e-09,2.462649421339493
6.434310484909035e-09,2.463505824949464
6.435792450447673e-09,2.464329139137597
6.438214566729941e-09,2.465674759294412
6.440074444418791e-09,2.466708024677106
6.442485937136476e-09,2.468047742853598
6.445074314019762e-09,2.469485730010979
6.448200867168161e-09,2.471222703982312
6.451629975154672e-09,2.473127763974818
6.456183208421707e-09,2.47565733801206
6.461967512461228e-09,2.478870840256238
6.470901238364468e-09,2.483834021313593
6.48325082495611e-09,2.490694902753395
6.499616296688034e-09,2.499786831493352
6.521499042064167e-09,2.511943912257871
6.543666245488064e-09,2.524259025271147
6.570865978306946e-09,2.539369987948303
6.605431685163947e-09,2.558573158424415
6.660266182477998e-09,2.589036768043332
6.729968724260149e-09,2.627760402366749
6.750422367293452e-09,2.639123537385252
6.760638248306046e-09,2.644799026836693
6.765746188812344e-09,2.647636771562413
6.775962069824938e-09,2.653312261013855
6.783834578993954e-09,2.657685877218864
6.793304217521738e-09,2.662946787512077
6.802028229479208e-09,2.667793460821782
6.812628294355371e-09,2.673682385752984
6.821465894418155e-09,2.678592163565641
6.829045247799369e-09,2.682802915444094
6.837435867235187e-09,2.687464370686215
6.843724992821004e-09,2.690958329345002
6.852886176062259e-09,2.696047875590144
6.862322506121357e-09,2.701290281178532
6.873549813686421e-09,2.707527674270234
6.882065142615752e-09,2.712258412564307
6.889290699920235e-09,2.716272611066798
6.896143179318444e-09,2.720079544065802
6.901621754795462e-09,2.72312319710859
6.907288277820063e-09,2.726271265455591
6.91134835652955e-09,2.728526864738639
6.914728044959193e-09,2.730404469421774
6.919115265045388e-09,2.732841813914105
6.922992381463574e-09,2.734995767479763
